field_stock_refno,field_stock_location,field_stock_certno,field_stock_diamond_image,field_stock_videopath,field_stock_shape,field_stock_carat,field_stock_color,field_stock_clarity,field_stock_cut,field_stock_polish,field_stock_symmetry,field_stock_fluorescence,field_stock_diameter,field_stock_table,field_stock_depth,field_stock_certificate,field_stock_rap,field_stock_discount,field_stock_pr_pc,price__number,field_stock_bgm,field_stock_tabinc,field_stock_blackinc,field_stock_eyeclean,field_stock_parishicomments,field_stock_hacode,field_stock_weight,field_stock_girdle,field_stock_girdlecondition,field_stock_ca,field_stock_ch,field_stock_pa,field_stock_ph,field_stock_culet,field_stock_keytosymbols,field_stock_comments,field_stock_status1
28007,HK,2397139061,https:\/\/videop.co.in\/imaged\/HK-6622\/HK-6622.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-6622\u0026zoomslide=1\u0026id=28007,RD,0.37,G,VVS1,EX,EX,EX,NONE,4.58-4.61*2.89,57.00,62.80,GIA,2500,-32.50,1687,624.380000,null,null,null,null,null,null,0.37,THN-STK,Faceted,36.50,16.00,40.80,43.00,N,Cloud,null,S
28014,HK,5211556081,https:\/\/videop.co.in\/imaged\/HK-6629\/HK-6629.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-6629\u0026zoomslide=1\u0026id=28014,RD,0.35,G,VVS1,EX,EX,EX,NONE,4.57-4.6*2.73,61.00,59.60,GIA,2500,-32.50,1687,590.630000,null,null,null,null,null,null,0.35,MED-STK,Faceted,33.00,12.50,41.20,43.50,N,Internal Graining  Feather,null,S
28016,HK,2213743681,https:\/\/videop.co.in\/imaged\/HK-6631\/HK-6631.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-6631\u0026zoomslide=1\u0026id=28016,RD,0.34,G,VVS1,EX,EX,EX,NONE,4.46-4.5*2.81,57.00,62.80,GIA,2500,-38.50,1537,522.750000,null,null,null,null,null,null,0.34,MED-STK,Faceted,36.00,16.00,41.20,43.50,N,Internal Graining  Feather,null,S
28025,HK,2211780950,https:\/\/videop.co.in\/imaged\/HK-6640\/HK-6640.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-6640\u0026zoomslide=1\u0026id=28025,RD,0.32,E,SI1,EX,EX,EX,NONE,4.38-4.41*2.74,56.00,62.40,GIA,2100,-32.50,1417,453.600000,null,null,null,null,null,null,0.32,MED-STK,Faceted,34.50,15.00,41.20,43.50,N,Crystal  Cloud  Feather,null,S
28041,HK,2215780362,https:\/\/videop.co.in\/imaged\/HK-6656\/HK-6656.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-6656\u0026zoomslide=1\u0026id=28041,RD,0.30,F,SI1,EX,EX,EX,NONE,4.35-4.37*2.61,61.00,59.90,GIA,2000,-30.50,1390,417.000000,null,null,null,null,null,null,0.30,MED-STK,Faceted,32.50,12.50,41.20,43.50,N,Cloud  Feather,null,S
28050,HK,2213592624,https:\/\/videop.co.in\/imaged\/HK-6665\/HK-6665.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-6665\u0026zoomslide=1\u0026id=28050,RD,0.30,I,SI2,EX,EX,EX,FNT,4.35-4.37*2.63,59.00,60.30,GIA,1400,-42.50,805,241.500000,null,null,null,null,null,null,0.30,THN-MED,Faceted,33.00,13.00,41.40,44.00,N,Feather,null,S
228798,HK,2394575107,https:\/\/videop.co.in\/imaged\/T-12E-2100\/T-12E-2100.jpg,https:\/\/videop.co.in\/vision360.html?d=T-12E-2100\u0026zoomslide=1\u0026id=228798,RD,1.00,I,VVS2,GD,EX,GD,FNT,5.91-6.09*4.05,59.00,67.50,GIA,7400,-56.50,3219,3219.000000,null,-,-,0,null,NO,1.00,MED-VTK,null,40.00,18.00,40.00,42.50,N,Cloud  Pinpoint  Feather  Natural,null,S
229619,HK,7396778711,https:\/\/videop.co.in\/imaged\/T-13D-2201\/T-13D-2201.jpg,https:\/\/videop.co.in\/vision360.html?d=T-13D-2201\u0026zoomslide=1\u0026id=229619,RD,1.00,F,SI1,GD,VG,GD,FNT,6.31-6.39*3.93,67.00,62.00,GIA,7800,-55.50,3471,3471.000000,null,-,-,0,null,NO,1.00,THN-VTK,null,30.50,9.50,42.80,46.00,N,Feather  Pinpoint  Natural,null,S
227589,HK,2397879868,https:\/\/videop.co.in\/imaged\/S-143E-9200\/S-143E-9200.jpg,https:\/\/videop.co.in\/vision360.html?d=S-143E-9200\u0026zoomslide=1\u0026id=227589,RD,0.50,J,VS2,EX,EX,EX,MED,5.1-5.12*3.12,60.00,61.00,GIA,2400,-36.50,1524,762.000000,null,-,-,0,null,NO,0.50,STK-,null,31.50,12.00,41.80,44.50,N,Feather,null,S
230324,HK,6391852425,https:\/\/videop.co.in\/imaged\/T-10F-33400\/T-10F-33400.jpg,https:\/\/videop.co.in\/vision360.html?d=T-10F-33400\u0026zoomslide=1\u0026id=230324,RD,1.00,I,SI1,GD,VG,FR,NONE,5.88-6.11*4.05,55.00,67.50,GIA,6200,-60.50,2449,2449.000000,null,-,-,0,null,NO,1.00,VTN-VTK,null,40.00,19.50,39.20,40.50,N,Crystal  Feather  Cloud  Natural  Extra Facet,null,S
25541,HK,6365845339,https:\/\/videop.co.in\/imaged\/HK-4375\/HK-4375.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-4375\u0026zoomslide=1\u0026id=25541,RD,0.41,F,I2,VG,VG,VG,FNT,4.7-4.72*2.96,57.00,62.70,GIA,1000,-59.50,405,166.050000,null,null,null,null,null,null,0.41,MED-STK,Faceted,37.00,16.50,40.60,42.50,N,Feather  Twinning Wisp,null,S
26364,HK,6375783713,https:\/\/videop.co.in\/imaged\/HK-5124\/HK-5124.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-5124\u0026zoomslide=1\u0026id=26364,RD,0.30,G,IF,EX,EX,VG,NONE,4.3-4.33*2.64,61.00,61.00,GIA,2700,-40.50,1606,481.950000,null,null,null,null,null,null,0.30,MED-STK,Faceted,32.50,12.50,41.80,44.50,N,Natural  Minor Details of Polish,null,S
222841,HK,3385078549,https:\/\/videop.co.in\/imaged\/S-114J-30000\/S-114J-30000.jpg,https:\/\/videop.co.in\/vision360.html?d=S-114J-30000\u0026zoomslide=1\u0026id=222841,RD,1.50,L,VVS2,GD,EX,GD,MED,6.92-7*4.64,55.00,66.80,GIA,5700,-47.50,2992,4488.750000,null,-,-,0,null,NO,1.50,STK-VTK,null,40.00,19.00,39.20,40.50,N,Feather  Natural,null,S
223995,HK,6381563387,https:\/\/videop.co.in\/imaged\/S-111D-1700\/S-111D-1700.jpg,https:\/\/videop.co.in\/vision360.html?d=S-111D-1700\u0026zoomslide=1\u0026id=223995,RD,1.00,G,VS2,GD,EX,FR,NONE,5.97-6.21*4.04,55.00,66.40,GIA,9300,-62.50,3487,3487.500000,null,-,-,0,null,NO,1.00,MED-VTK,null,40.00,19.00,39.00,40.00,N,Feather  Cavity  Cloud  Crystal  Indented Natural  Needle  Extra Facet,null,S
26975,HK,5376528814,https:\/\/videop.co.in\/imaged\/HK-5636\/HK-5636.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-5636\u0026zoomslide=1\u0026id=26975,RD,0.56,D,VS1,EX,EX,EX,MED,5.3-5.33*3.24,60.00,60.90,GIA,4600,-50.50,2277,1275.120000,null,null,null,null,null,null,0.56,MED-STK,Faceted,34.00,13.50,41.20,43.50,N,Crystal  Feather  Pinpoint,null,S
26979,HK,6371393313,https:\/\/videop.co.in\/imaged\/HK-5666\/HK-5666.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-5666\u0026zoomslide=1\u0026id=26979,RD,0.55,G,VS1,EX,EX,EX,STR,5.34-5.37*0,62.00,59.60,GIA,4000,-49.50,2020,1111.000000,null,null,null,null,null,null,0.55,-,null,33.00,0.13,41.40,0.44,NON,Crystal  Feather  Pinpoint,null,S
26995,HK,6372726121,https:\/\/videop.co.in\/imaged\/HK-5622\/HK-5622.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-5622\u0026zoomslide=1\u0026id=26995,RD,0.80,L,VS1,EX,EX,EX,NONE,5.9-5.94*0,57.00,62.40,GIA,2300,-27.50,1667,1334.000000,null,null,null,null,null,null,0.80,-,null,33.50,0.15,41.40,0.44,NON,Crystal  Cloud  Pinpoint,null,S
27673,HK,2388850229,https:\/\/videop.co.in\/imaged\/HK-6291\/HK-6291.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-6291\u0026zoomslide=1\u0026id=27673,RD,0.30,E,SI1,EX,EX,EX,NONE,4.36-4.38*2.61,62.00,59.70,GIA,2100,-32.50,1417,425.250000,null,null,null,null,null,null,0.30,MED-STK,Faceted,33.00,12.50,41.00,43.50,N,Feather,null,S
27674,HK,1387848090,https:\/\/videop.co.in\/imaged\/HK-6292\/HK-6292.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-6292\u0026zoomslide=1\u0026id=27674,RD,0.30,E,SI1,EX,EX,EX,NONE,4.27-4.29*2.62,62.00,61.30,GIA,2100,-32.50,1417,425.250000,null,null,null,null,null,null,0.30,THN-STK,Faceted,34.00,13.00,41.40,44.00,N,Cloud,null,S
27675,HK,2386938685,https:\/\/videop.co.in\/imaged\/HK-6293\/HK-6293.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-6293\u0026zoomslide=1\u0026id=27675,RD,0.30,F,SI1,EX,EX,EX,NONE,4.37-4.39*2.6,60.00,59.50,GIA,2000,-32.50,1350,405.000000,null,null,null,null,null,null,0.30,MED-,Faceted,33.00,13.00,41.00,43.50,N,Crystal  Cloud,null,S
27676,HK,2388957194,https:\/\/videop.co.in\/imaged\/HK-6294\/HK-6294.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-6294\u0026zoomslide=1\u0026id=27676,RD,0.30,I,SI1,EX,EX,EX,FNT,4.28-4.29*2.64,61.00,61.60,GIA,1600,-34.50,1048,314.400000,null,null,null,null,null,null,0.30,MED-STK,Faceted,33.50,13.00,41.60,44.50,N,Crystal,null,S
27706,HK,6372210354,https:\/\/videop.co.in\/imaged\/HK-6321\/HK-6321.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-6321\u0026zoomslide=1\u0026id=27706,RD,1.18,M,VVS1,EX,EX,EX,STR,6.7-6.74*0,57.00,63.10,GIA,4000,-46.50,2140,2525.200000,null,null,null,null,null,null,1.18,-,null,36.00,0.16,41.40,0.44,NON,Cavity,null,S
224575,HK,6214753208,https:\/\/videop.co.in\/imaged\/S-125D-4601\/S-125D-4601.jpg,https:\/\/videop.co.in\/vision360.html?d=S-125D-4601\u0026zoomslide=1\u0026id=224575,RD,1.00,G,SI1,GD,VG,GD,FNT,6.23-6.36*3.95,69.00,62.70,GIA,7400,-55.50,3293,3293.000000,null,-,-,0,null,NO,1.00,THK-VTK,null,30.50,9.50,43.00,46.50,N,Feather  Cloud  Pinpoint  Natural,null,S
229405,HK,1399726769,https:\/\/videop.co.in\/imaged\/T-10D-21700\/T-10D-21700.jpg,https:\/\/videop.co.in\/vision360.html?d=T-10D-21700\u0026zoomslide=1\u0026id=229405,RD,1.00,D,VS1,GD,VG,FR,MED,5.85-6.11*4.04,59.00,67.60,GIA,12400,-65.50,4278,4278.000000,null,-,-,0,null,NO,1.00,THK-VTK,null,40.00,18.00,40.00,42.50,N,Crystal  Indented Natural  Pinpoint  Natural  Extra Facet,null,S
230731,HK,1399424055,https:\/\/videop.co.in\/imaged\/T-20E-4400\/T-20E-4400.jpg,https:\/\/videop.co.in\/vision360.html?d=T-20E-4400\u0026zoomslide=1\u0026id=230731,RD,1.00,K,VS2,VG,EX,VG,MED,6.18-6.26*3.98,57.00,64.00,GIA,4300,-40.50,2558,2558.500000,null,-,-,0,null,NO,1.00,STK-THK,null,38.50,17.00,39.80,41.50,N,Crystal  Cloud  Feather  Needle  Natural,null,S
231581,HK,6391660776,https:\/\/videop.co.in\/imaged\/T-23L-48901\/T-23L-48901.jpg,https:\/\/videop.co.in\/vision360.html?d=T-23L-48901\u0026zoomslide=1\u0026id=231581,RD,1.00,L,SI2,VG,EX,EX,FNT,6.5-6.54*3.79,65.00,58.10,GIA,3300,-35.50,2128,2128.500000,null,-,-,0,null,NO,1.00,STK-THK,null,31.50,10.50,41.00,43.50,N,Feather  Crystal  Needle  Cloud  Natural,null,S
232126,HK,2396729016,https:\/\/videop.co.in\/imaged\/T-27G-8400\/T-27G-8400.jpg,https:\/\/videop.co.in\/vision360.html?d=T-27G-8400\u0026zoomslide=1\u0026id=232126,RD,1.00,I,VVS2,GD,VG,GD,NONE,5.97-6.12*4.04,56.00,66.70,GIA,7400,-52.50,3515,3515.000000,null,-,-,0,null,NO,1.00,STK-VTK,null,40.00,18.50,39.40,41.00,VSM,Needle  Feather  Indented Natural  Cloud  Natural  Extra Facet,null,S
232237,HK,3395769306,https:\/\/videop.co.in\/imaged\/T-20E-3801\/T-20E-3801.jpg,https:\/\/videop.co.in\/vision360.html?d=T-20E-3801\u0026zoomslide=1\u0026id=232237,RD,0.30,I,VS2,EX,EX,VG,MED,4.27-4.31*2.68,54.00,62.40,GIA,1900,-45.50,1035,310.650000,null,-,-,0,null,NO,0.30,STK-,null,31.50,14.00,41.40,44.00,N,Feather,null,S
232099,HK,6391730294,https:\/\/videop.co.in\/imaged\/T-23L-47300\/T-23L-47300.jpg,https:\/\/videop.co.in\/vision360.html?d=T-23L-47300\u0026zoomslide=1\u0026id=232099,RD,1.00,K,SI2,EX,EX,EX,NONE,6.33-6.36*3.99,59.00,62.90,GIA,3700,-32.50,2497,2497.500000,null,-,-,1,null,NO,1.00,STK-,null,33.50,13.50,41.80,44.50,N,Crystal  Feather  Cloud  Needle,null,S
232952,HK,1398920841,https:\/\/videop.co.in\/imaged\/T-24F-18300\/T-24F-18300.jpg,https:\/\/videop.co.in\/vision360.html?d=T-24F-18300\u0026zoomslide=1\u0026id=232952,RD,1.00,K,VVS2,EX,VG,VG,FNT,6.27-6.36*4.02,57.00,63.70,GIA,4900,-37.50,3062,3062.500000,null,-,-,0,null,NO,1.00,THN-STK,null,34.00,14.50,41.80,45.00,N,Needle  Cloud  Pinpoint  Natural,null,S
230647,HK,5393423549,https:\/\/videop.co.in\/imaged\/T-20E-3700\/T-20E-3700.jpg,https:\/\/videop.co.in\/vision360.html?d=T-20E-3700\u0026zoomslide=1\u0026id=230647,RD,1.00,M,VVS1,VG,VG,VG,STR,6.43-6.48*3.87,65.00,59.90,GIA,4000,-43.50,2260,2260.000000,null,-,-,0,null,NO,1.00,STK-THK,null,30.50,10.50,41.80,45.00,N,Feather,null,S
233319,HK,1405547984,https:\/\/videop.co.in\/imaged\/T-33M-21600\/T-33M-21600.jpg,https:\/\/videop.co.in\/vision360.html?d=T-33M-21600\u0026zoomslide=1\u0026id=233319,RD,1.00,I,SI1,EX,EX,EX,MED,6.34-6.39*3.98,59.00,62.50,GIA,6200,-40.50,3689,3689.000000,null,-,-,1,null,NO,1.00,STK-,null,34.00,14.00,41.40,44.00,N,Crystal  Cloud  Needle,null,S
233382,HK,5403575162,https:\/\/videop.co.in\/imaged\/T-24I-43300\/T-24I-43300.jpg,https:\/\/videop.co.in\/vision360.html?d=T-24I-43300\u0026zoomslide=1\u0026id=233382,RD,1.00,I,VS2,VG,VG,VG,FNT,6.21-6.28*4.03,53.00,64.60,GIA,6700,-42.50,3852,3852.500000,null,-,-,0,null,NO,1.00,STK-THK,null,37.50,18.00,39.80,41.50,N,Cloud  Crystal  Feather  Needle  Natural,null,S
233344,HK,5403546349,https:\/\/videop.co.in\/imaged\/T-32H-5800\/T-32H-5800.jpg,https:\/\/videop.co.in\/vision360.html?d=T-32H-5800\u0026zoomslide=1\u0026id=233344,RD,1.00,G,VS2,EX,EX,EX,FNT,6.37-6.4*4.01,59.00,62.80,GIA,9300,-35.50,5998,5998.500000,null,-,-,1,null,NO,1.00,MED-STK,null,34.50,14.00,41.80,44.50,N,Crystal  Indented Natural  Needle  Cloud  Natural,null,S
233654,HK,7406107542,https:\/\/videop.co.in\/imaged\/T-24G-26500\/T-24G-26500.jpg,https:\/\/videop.co.in\/vision360.html?d=T-24G-26500\u0026zoomslide=1\u0026id=233654,RD,1.00,D,SI2,VG,VG,GD,FNT,6.15-6.21*3.99,57.00,64.60,GIA,7100,-53.50,3301,3301.500000,null,-,-,1,null,NO,1.00,STK-THK,null,38.50,17.50,39.80,41.50,N,Crystal  Feather  Twinning Wisp  Indented Natural  Cavity,null,S
231296,HK,7393561611,https:\/\/videop.co.in\/imaged\/T-20F-4801\/T-20F-4801.jpg,https:\/\/videop.co.in\/vision360.html?d=T-20F-4801\u0026zoomslide=1\u0026id=231296,RD,1.00,K,SI1,VG,VG,VG,MED,6.42-6.48*3.8,65.00,58.90,GIA,4000,-40.50,2380,2380.000000,null,-,-,0,null,NO,1.00,THK-,null,32.50,11.00,41.00,43.00,VSM,Feather  Pinpoint  Indented Natural  Natural,null,S
27769,HK,7383902660,https:\/\/videop.co.in\/imaged\/HK-6384\/HK-6384.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-6384\u0026zoomslide=1\u0026id=27769,RD,0.70,H,SI1,VG,EX,EX,STR,5.69-5.71*3.49,62.00,61.30,GIA,3700,-52.50,1757,1230.250000,null,null,null,null,null,null,0.70,MED-THK,Faceted,32.50,12.00,41.80,44.50,N,Crystal  Feather,null,S
27785,HK,2394162180,https:\/\/videop.co.in\/imaged\/HK-6400\/HK-6400.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-6400\u0026zoomslide=1\u0026id=27785,RD,0.62,H,IF,EX,EX,EX,NONE,5.48-5.52*3.39,59.00,61.70,GIA,4100,-33.50,2726,1690.430000,null,null,null,null,null,null,0.62,MED-STK,Faceted,34.00,14.00,41.60,44.00,N,Minor Details of Polish,null,S
27820,HK,6391123454,https:\/\/videop.co.in\/imaged\/HK-6435\/HK-6435.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-6435\u0026zoomslide=1\u0026id=27820,RD,0.60,K,SI1,VG,VG,VG,NONE,5.27-5.29*3.35,58.00,63.50,GIA,1900,-35.50,1225,735.300000,null,null,null,null,null,null,0.60,MED-THK,Faceted,38.00,16.50,40.20,42.00,N,Twinning Wisp  Feather,null,S
27835,HK,5373829817,https:\/\/videop.co.in\/imaged\/HK-6450\/HK-6450.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-6450\u0026zoomslide=1\u0026id=27835,RD,0.55,H,IF,EX,EX,EX,NONE,5.2-5.23*3.28,56.00,62.90,GIA,4100,-37.50,2562,1409.380000,null,null,null,null,null,null,0.55,MED-STK,Faceted,36.50,16.50,40.80,43.00,N,Surface Graining  Minor Details of Polish,null,S
27920,HK,2213743308,https:\/\/videop.co.in\/imaged\/HK-6535\/HK-6535.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-6535\u0026zoomslide=1\u0026id=27920,RD,0.50,H,VS2,VG,EX,VG,FNT,4.95-5*3.23,56.00,64.90,GIA,3700,-42.50,2127,1063.750000,null,null,null,null,null,null,0.50,MED-THK,Faceted,36.00,16.00,41.20,43.50,N,Crystal,null,S
27934,HK,5211775305,https:\/\/videop.co.in\/imaged\/HK-6549\/HK-6549.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-6549\u0026zoomslide=1\u0026id=27934,RD,0.50,I,SI2,VG,VG,VG,NONE,4.96-5*3.2,56.00,64.20,GIA,2300,-42.50,1322,661.250000,null,null,null,null,null,null,0.50,STK-THK,Faceted,37.00,16.50,40.60,42.50,N,Feather  Crystal  Cloud,null,S
27936,HK,3385841176,https:\/\/videop.co.in\/imaged\/HK-6551\/HK-6551.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-6551\u0026zoomslide=1\u0026id=27936,RD,0.50,I,SI2,EX,EX,EX,NONE,5.06-5.08*3.2,56.00,63.10,GIA,2300,-33.50,1529,764.750000,null,null,null,null,null,null,0.50,THN-STK,Faceted,36.00,16.00,41.20,43.50,N,Crystal  Feather,null,S
27967,HK,2388714663,https:\/\/videop.co.in\/imaged\/HK-6582\/HK-6582.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-6582\u0026zoomslide=1\u0026id=27967,RD,0.50,K,SI2,VG,EX,VG,FNT,4.92-4.97*3.2,58.00,64.70,GIA,1800,-42.50,1035,517.500000,null,null,null,null,null,null,0.50,MED-THK,Faceted,37.50,16.00,41.00,43.50,N,Twinning Wisp,null,S
27969,HK,1399113949,https:\/\/videop.co.in\/imaged\/HK-6584\/HK-6584.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-6584\u0026zoomslide=1\u0026id=27969,RD,0.43,J,VVS1,EX,EX,EX,NONE,4.78-4.8*3.03,56.00,63.30,GIA,2100,-35.50,1354,582.440000,null,null,null,null,null,null,0.43,MED-STK,Faceted,36.50,16.50,41.00,43.50,N,Pinpoint  Feather,null,S
28003,HK,6214780319,https:\/\/videop.co.in\/imaged\/HK-6618\/HK-6618.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-6618\u0026zoomslide=1\u0026id=28003,RD,0.37,D,SI2,EX,EX,EX,NONE,4.58-4.6*2.88,55.00,62.80,GIA,1900,-30.50,1320,488.590000,null,null,null,null,null,null,0.37,MED-,Faceted,36.50,16.50,40.60,42.50,N,Feather  Crystal,null,S
28004,HK,5212777673,https:\/\/videop.co.in\/imaged\/HK-6619\/HK-6619.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-6619\u0026zoomslide=1\u0026id=28004,RD,0.37,D,SI2,EX,EX,EX,NONE,4.65-4.68*2.82,58.00,60.40,GIA,1900,-30.50,1320,488.590000,null,null,null,null,null,null,0.37,MED-STK,Faceted,33.50,14.00,41.00,43.00,N,Cloud  Feather,null,S
28017,HK,1393149022,https:\/\/videop.co.in\/imaged\/HK-6632\/HK-6632.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-6632\u0026zoomslide=1\u0026id=28017,RD,0.34,I,SI2,EX,EX,EX,NONE,4.48-4.51*2.78,59.00,61.70,GIA,1400,-40.50,833,283.220000,null,null,null,null,null,null,0.34,MED-STK,Faceted,33.50,13.50,41.80,44.50,N,Crystal  Feather,null,S
28020,HK,1388934560,https:\/\/videop.co.in\/imaged\/HK-6635\/HK-6635.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-6635\u0026zoomslide=1\u0026id=28020,RD,0.33,E,SI2,EX,EX,EX,FNT,4.41-4.45*2.77,57.00,62.40,GIA,1800,-37.50,1125,371.250000,null,null,null,null,null,null,0.33,THN-STK,Faceted,35.00,15.00,41.00,43.50,N,Feather  Twinning Wisp,null,S
234819,HK,6405376783,https:\/\/videop.co.in\/imaged\/T-44F-6200\/T-44F-6200.jpg,https:\/\/videop.co.in\/vision360.html?d=T-44F-6200\u0026zoomslide=1\u0026id=234819,RD,1.00,F,SI1,VG,VG,VG,STR,6.21-6.25*3.97,55.00,63.70,GIA,7800,-49.50,3939,3939.000000,null,-,-,0,null,NO,1.00,THN-THK,null,37.00,17.00,39.80,41.50,VSM,Crystal  Feather  Indented Natural  Natural,null,S
234471,HK,6401266684,https:\/\/videop.co.in\/imaged\/T-28B-400\/T-28B-400.jpg,https:\/\/videop.co.in\/vision360.html?d=T-28B-400\u0026zoomslide=1\u0026id=234471,RD,1.00,I,SI1,EX,EX,EX,FNT,6.38-6.42*3.92,60.00,61.30,GIA,6200,-28.50,4433,4433.000000,null,-,-,0,null,NO,1.00,MED-STK,null,33.00,13.00,41.20,43.50,N,Feather  Needle  Pinpoint  Natural,null,S
306430,HK,2404639626,https:\/\/videop.co.in\/imaged\/P-22-203\/P-22-203.jpg,https:\/\/videop.co.in\/vision360.html?d=P-22-203\u0026zoomslide=1\u0026id=306430,RD,1.00,G,VS1,EX,EX,EX,FNT,6.5-6.51*3.87,60.00,59.50,GIA,10100,-34.50,6615,6615.500000,null,-,-,0,null,NO,1.00,STK-,null,32.00,12.50,40.80,43.00,N,Feather  Pinpoint,null,S
28628,HK,2386998304,https:\/\/videop.co.in\/imaged\/HK-7121\/HK-7121.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-7121\u0026zoomslide=1\u0026id=28628,RD,0.36,E,VVS1,EX,EX,EX,NONE,4.52-4.55*2.85,54.00,62.90,GIA,2800,-21.50,2198,791.280000,null,null,null,null,null,null,0.36,MED-STK,Faceted,33.50,15.00,41.20,43.50,N,Pinpoint,null,S
234907,HK,7402432554,https:\/\/videop.co.in\/imaged\/T-45I-15000\/T-45I-15000.jpg,https:\/\/videop.co.in\/vision360.html?d=T-45I-15000\u0026zoomslide=1\u0026id=234907,RD,1.00,I,SI1,GD,EX,VG,NONE,6.11-6.16*3.89,57.00,63.30,GIA,6200,-52.50,2945,2945.000000,null,-,-,1,null,NO,1.00,THK-VTK,null,39.00,17.50,38.80,39.00,N,Crystal  Indented Natural  Needle  Cloud  Natural,null,S
306528,HK,2404620928,https:\/\/videop.co.in\/imaged\/HKEX-460\/HKEX-460.jpg,https:\/\/videop.co.in\/vision360.html?d=HKEX-460\u0026zoomslide=1\u0026id=306528,RD,0.62,F,VVS1,EX,EX,EX,MED,5.48-5.51*3.36,59.00,61.20,GIA,4600,-11.50,4071,2524.020000,null,-,-,0,-,NO,0.62,MED-STK,null,32.50,13.00,41.40,44.00,N,Indented Natural  Feather,null,S
306523,HK,1407049282,https:\/\/videop.co.in\/imaged\/HKEX-455\/HKEX-455.jpg,https:\/\/videop.co.in\/vision360.html?d=HKEX-455\u0026zoomslide=1\u0026id=306523,RD,0.60,F,VVS1,EX,EX,EX,MED,5.45-5.47*3.34,59.00,61.20,GIA,4600,-5.50,4347,2608.200000,null,-,-,0,-,NO,0.60,MED-STK,null,31.50,12.50,41.80,44.50,N,Pinpoint  Feather,null,S
232431,HK,6405320714,https:\/\/videop.co.in\/imaged\/T-24J-46300\/T-24J-46300.jpg,https:\/\/videop.co.in\/vision360.html?d=T-24J-46300\u0026zoomslide=1\u0026id=232431,RD,0.50,E,VS2,EX,EX,EX,FNT,5.05-5.07*3.15,60.00,62.20,GIA,4000,-38.50,2460,1230.000000,null,-,-,0,null,NO,0.50,STK-,null,33.50,13.00,41.80,44.50,N,Crystal  Feather  Indented Natural,null,S
235414,HK,5406614007,https:\/\/videop.co.in\/imaged\/T-41F-9900\/T-41F-9900.jpg,https:\/\/videop.co.in\/vision360.html?d=T-41F-9900\u0026zoomslide=1\u0026id=235414,RD,0.50,D,VVS1,EX,EX,EX,NONE,5.03-5.05*3.17,55.00,62.90,GIA,5600,-31.50,3836,1918.000000,null,-,-,0,-,NO,0.50,MED-STK,null,36.50,16.50,40.60,42.50,N,Feather  Surface Graining,null,S
235154,HK,2416081213,https:\/\/videop.co.in\/imaged\/T-45E-4101\/T-45E-4101.jpg,https:\/\/videop.co.in\/vision360.html?d=T-45E-4101\u0026zoomslide=1\u0026id=235154,RD,0.18,F,VVS1,VG,EX,EX,NONE,3.63-3.65*2.2,60.00,60.30,GIA,1300,4.50,1358,244.530000,null,-,-,0,E,NO,0.18,MED-STK,null,31.50,12.50,41.20,43.50,null,Pinpoint  Feather,null,S
235964,HK,1419310212,https:\/\/videop.co.in\/imaged\/T-46C-8200\/T-46C-8200.jpg,https:\/\/videop.co.in\/vision360.html?d=T-46C-8200\u0026zoomslide=1\u0026id=235964,RD,0.61,E,IF,EX,EX,EX,STR,5.42-5.44*3.38,59.00,62.20,GIA,5400,-28.50,3861,2355.210000,null,-,-,0,E+,NO,0.61,THN-STK,null,33.50,14.00,41.80,44.50,null,Minor Details of Polish,null,S
